person_id,description
0280,"male, short-sleeved t-shirt, maroon, shorts, gray, sneakers, no visible backpack, no visible glasses, no visible hat"
0281,"female, short-sleeved shirt, teal, white, skirt, black, sandals, backpack, dark patterned, no glasses, no hat"
0282,"female, white short-sleeved t-shirt, black capri pants, flip-flops, dark hair in a ponytail, carrying a white plastic bag, no visible backpack, no visible glasses, no visible hat"
0283,"female, white short-sleeved shirt, black shorts, flat sandals, black backpack, glasses, brown handbag"
0284,"female, green t-shirt, light gray shorts, pink flip-flops, brown shoulder bag, no visible glasses, no visible hat"
0285,"female, short-sleeved top, yellow-green, red circular design, patterned skirt, dark-colored, flat sandals, shoulder bag, dark hair, no visible glasses, no visible hat"
0286,"female, red short-sleeved shirt, black skirt, beige high-heeled sandals, light pink backpack, dark hair, no glasses, no hat"
0287,"female, white t-shirt, denim shorts, white sneakers, hair tied back, no visible backpack, no visible glasses, no visible hat"
0288,"male, white t-shirt, beige pants, white sneakers, dark grey shoulder bag, no visible glasses, no visible hat"
0289,"female, t-shirt, lime green, shorts, beige, sneakers, backpack, dark blue, glasses"
0290,"male, striped short-sleeve shirt, black shorts, sandals, no visible accessories, no glasses, no hat"
0291,"female, white short-sleeved t-shirt, grayish-green jeans, dark-colored sneakers, long dark hair, no visible backpack, no visible glasses, no visible hat"
0292,"female, white t-shirt, black skirt, barefoot, black shoulder bag, long dark hair in ponytail"
0293,"male, short-sleeved shirt, light gray, shorts, gray, sandals, glasses, shoulder bag"
0294,"male, white short-sleeved shirt, beige trousers, dark-colored sneakers, black backpack, no visible glasses, no visible hat"
0295,"female, green short-sleeved shirt, dark blue capri pants, barefoot, black shoulder bag"
0296,"male, green hooded vest, gray long sleeve shirt, white t-shirt, black shorts, dark-colored sandals, black baseball cap, no visible backpack, no visible glasses"
0297,"female, white short-sleeved shirt, dark pants, dark shoes, no visible accessories, no glasses, no hat, no backpack"
0298,"female, green short-sleeved t-shirt, grey cargo pants, white sneakers, dark red shoulder bag, long dark hair, no visible glasses, no visible backpack or hat"
0299,"female, short-sleeved top, floral pattern, black skirt, dark-colored sneakers, glasses, red book"
0300,"male, white t-shirt, beige shorts, brown sandals, black shoulder bag, white tote bag, no glasses, no hat"
0301,"female, sleeveless dress, pink and white checkered pattern, black belt, white socks, pink shoes, red headband"
0302,"female, white short-sleeved shirt, dark gray shorts, white socks, dark gray sneakers, glasses, black shoulder bag"
0303,"male, short-sleeved shirt, light gray, khaki pants, dark brown shoes, black shoulder bag, no visible glasses, no visible hat"
0304,"male, purple t-shirt, light blue denim shorts, flip-flops, glasses, no backpack, no hat"
0305,"female, short-sleeved top, teal, patterned skirt, light-colored sandals, shoulder bag, no glasses, no hat"
0306,"male, t-shirt, teal shorts, flip-flops, glasses"
0307,"male, t-shirt, light gray, shorts, light blue, sneakers, white socks, no visible accessories, no hat, no glasses, no backpack"
0308,"female, pink short-sleeved t-shirt, brownish khaki capri pants, light-colored flat sandals, no visible backpack, no visible glasses, no visible hat"
0309,"female, white short-sleeved shirt, black patterned skirt, black tights, light-colored flat shoes, green shoulder bag, lanyard with badge, glasses"
0310,"male, t-shirt, purple, shorts, black, flip-flops, backpack, glasses, cap"
0311,"female, white short-sleeved t-shirt, light blue capri pants, white sandals, light-colored bucket hat"
0312,"male, yellow t-shirt, beige shorts, white sneakers, gray baseball cap, black backpack"
0313,"male, short-sleeved polo shirt, light pink, loose-fitting shorts, light gray, flip-flops, glasses, no backpack, no hat"
0314,"male, blue t-shirt, black shorts, white socks, dark-colored sneakers, black backpack, no visible glasses, no visible hat"
0315,"male, teal t-shirt, black shorts, blue sneakers, dark gray backpack, no visible glasses, no visible hat"
0316,"male, gray t-shirt, dark gray shorts, dark-colored sneakers, no visible accessories, no backpack, no glasses, no hat"
0317,"male, green t-shirt, grey shorts, flip-flops, no visible backpack, no visible glasses, no visible hat"
0318,"male, dark blue long-sleeved shirt, dark blue pants, white sneakers, no visible accessories, no hat, no glasses, no backpack"
0319,"male, black t-shirt, black shorts, barefoot, no visible backpack, no visible glasses, no visible hat"
0320,"male, plaid shirt, dark pants, dark shoes, no visible accessories, no hat, no glasses, no backpack"
0321,"male, short-sleeved shirt, light gray, shorts, khaki, sandals, no visible backpack, no visible glasses, no visible hat"
0322,"female, white t-shirt, blue jeans, brown sandals, white tote bag, no visible glasses, no visible hat"
0323,"male, dark gray t-shirt, blue jeans, brown shoes, no visible backpack, no visible glasses, no visible hat"
0324,"male, white short-sleeved shirt, dark trousers, dark shoes, black backpack, no visible glasses, no visible hat"
0325,"male, black t-shirt with white graphic, olive green pants, white sneakers, black backpack with red accents, short dark hair, no visible glasses, no visible hat"
0326,"male, white polo shirt, greenish-blue shorts, dark-colored sandals, no visible accessories, no hat, no glasses, no backpack"
0327,"male, green t-shirt with white recycling symbol, grey trousers, dark-colored slip-on shoes, no visible accessories, no glasses, no hat"
0328,"female, short-sleeved t-shirt, light pink, capri pants, light pink, white sneakers, blue shoulder bag, no glasses, no hat"
0329,"female, pink short-sleeved shirt, dark blue denim shorts, light-colored flat shoes, shoulder bag with brown strap, dark hair in ponytail"
0330,"female, short-sleeved floral shirt, black capri pants, white visor cap, brown sandals, brown shoulder bag"
0331,"male, yellow t-shirt, light gray shorts, black sneakers, black backpack, glasses, short dark hair"
0332,"female, tank top, pink, capri pants, black, flip flops, red jacket, black backpack, no glasses, no hat"
0333,"female, short-sleeved shirt, light gray, open-front cardigan, mauve, denim shorts, gray sneakers, shoulder-length brown hair, no visible accessories, no glasses, no hat, no backpack"
0334,"female, white short-sleeved dress, white sandals, dark hair tied back, no visible accessories"
0335,"female, white short-sleeved t-shirt, light gray shorts, dark-colored flat sandals, black shoulder bag"
0336,"male, teal t-shirt with graphic, black loose-fitting pants, sandals, no visible accessories, no hat, no glasses, no backpack"
0337,"male, white t-shirt, black shorts, white sneakers, no visible accessories, no hat, no glasses, no backpack"
0338,"male, short-sleeved shirt, purple with white horizontal stripe, jeans, barefoot, no visible accessories, no hat, no glasses, no backpack"
0339,"male, short-sleeved shirt, light blue and white gradient, shorts, dark-colored, no visible backpack, no visible glasses, no visible hat"
0340,"female, light green short-sleeved top, light gray shorts, white sneakers, pink backpack, no visible glasses or hat"
0341,"male, short-sleeved t-shirt, bright yellow, shorts, beige, sneakers, blue, backpack, dark blue with white graphic, no glasses, no hat"
0342,"male, yellow t-shirt, gray shorts, white socks, dark-colored sneakers, black backpack"
0343,"female, patterned dress, black and white, flip flops, purple backpack"
0344,"male, black t-shirt, light gray shorts, brown shoes, black backpack, no visible glasses or hat"
0345,"male, t-shirt, blue, shorts, blue, flip-flops, glasses"
0346,"female, short-sleeved t-shirt, light green and white striped, dark blue jeans, brown slip-on shoes, shoulder-length dark hair in a ponytail, carrying a light brown woven handbag, no visible glasses or hat, no backpack"
0347,"female, white t-shirt, dark grey capri pants, light brown flat shoes, red backpack, dark grey baseball cap, dark grey sunglasses"
0348,"male, polo shirt, light green, shorts, beige, sneakers, black backpack"
0349,"female, white t-shirt, black pants, dark-colored shoes, long dark hair tied back, no visible backpack, no visible glasses, no visible hat"
0350,"female, black long-sleeved top, gray tank top, black skirt, black flat shoes, blue and white tote bag, no visible glasses, no visible hat, no visible backpack"
0351,"female, white dress, white shoes, backpack, no glasses, no hat"
0352,"male, short-sleeved shirt, gray, black shorts, flip-flops, no visible backpack, no visible glasses, no visible hat"
0353,"male, dark grey t-shirt, dark grey capri pants, dark brown flip flops, no visible backpack, no visible glasses, no visible hat"
0354,"male, short-sleeved button-up shirt, pink and white stripes, light gray shorts, flip-flops, dark hair, no visible accessories, no glasses, no backpack, no hat"
0355,"female, plaid shirt, white shirt, blue jeans, white sneakers, brown shoulder bag, pink handbag, glasses"
0356,"female, pink fleece jacket with blue gradient shoulders, black capri pants, pink sneakers, pink baseball cap, beige shoulder bag, no visible glasses"
0357,"female, short-sleeved blouse, light green, capri pants, light beige, flip-flops, shoulder-length hair, no visible accessories, no glasses, no hat, no backpack"
0358,"female, green short-sleeved t-shirt, black skirt with white circular patterns, white sneakers, no visible accessories, no backpack, no glasses, no hat"
0359,"male, white t-shirt, black pants, dark-colored shoes, no visible accessories, balding or receding hairline, visible facial features in some images"
0360,"male, yellow t-shirt, black shorts, white sneakers, black backpack"
0361,"male, green short-sleeved shirt, dark grey shorts, grey sneakers, black fanny pack, no visible glasses, no visible hat"
0362,"female, white t-shirt, dark blue skirt, light blue sneakers, white baseball cap, shoulder bag"
0363,"male, green short-sleeved shirt, black pants, gray sneakers, black backpack, no visible glasses, no visible hat"
0364,"male, white t-shirt, dark gray shorts, red sneakers, black backpack, no glasses, no hat"
0365,"female, black short-sleeved t-shirt with white Mickey Mouse graphic, greyish-gray cropped or mid-thigh length skirt or pants, black full-length leggings or tights worn underneath, light-colored flat shoes or sandals, wide-brimmed hat with green brim and light-colored crown, pink shoulder bag or tote bag, no visible glasses, no backpack"
0366,"female, yellow-green short-sleeved top, dark blue shorts, flip-flops, brown shoulder bag"
